ID,IsVIP,CountryCode,TotalUnits,TotalFee,Industry,Tenure,UsersCount,Churn,ChurnPerc,TicketsCount,TicketsPriorityMean,TicketsClosedCount,SLATimeUsedTotal,SLATimeUsedMean,SLAPercentageTotal,SLAPercentageMean,NonCompliantSLACount,RMACount,RMAUnitsCount,MDVRCount,FatigueMonitorCount,FuelSensorCount,PowerOnEventsCount,PricingCancelCount,ClosedBussCancelCount,NoPaymentCancelCount,SoldVehicleCancelCount,NoUsedVehicleCancelCount,MultHWCasesCancelCount,NoUsedCancelCount
57691,0,US,1,20.95,NULL,40,1,0,3.60,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,153,0,0,0,0,0,0,0
57704,1,CO,49,819.59,Accounting,40,10,0,19.93,21,2.00,21,497673,23698.00,5898,280.00,21,0,0,0,0,0,65038,0,0,0,3,0,0,0
57761,0,CO,1,29.99,Transportation & Logistics,40,1,0,3.60,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,0
57770,0,CO,12,329.89,Transportation,40,2,0,11.93,35,2.00,33,1080968,30884.00,55589,1588.00,35,2,2,6,0,0,14011,0,0,0,1,0,0,0
57779,0,CO,3,59.97,Transportation,40,1,0,3.60,7,3.00,7,116454,16636.00,4312,616.00,7,0,0,0,0,0,24486,0,0,0,0,0,0,0
57782,0,CO,2,59.98,Accounting,40,1,1,100.00,1,3.00,1,31573,31573.00,265,265.00,1,0,0,0,0,0,4480,0,0,0,1,0,0,0
57783,0,CO,2,59.98,Accounting,40,2,1,100.00,2,3.00,2,60977,30488.00,264,132.00,2,0,0,0,0,0,2096,0,0,0,1,0,0,0
57784,0,CO,1,19.99,Transportation & Logistics,40,1,1,100.00,2,3.00,1,5222,2611.00,192,96.00,2,0,0,0,0,0,22,0,0,1,0,0,0,0
57789,0,CO,1,29.99,Transportation & Logistics,40,1,0,3.60,1,3.00,0,6924,6924.00,58,58.00,1,0,0,0,0,0,123,0,0,0,0,0,0,0
57798,0,PE,2,39.98,Transportation & Logistics,40,1,1,100.00,2,3.00,2,0,0.00,0,0.00,2,0,0,0,0,0,15,0,0,0,1,0,0,0
57889,0,CO,1,29.99,Transportation & Logistics,40,1,0,3.60,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,300,0,0,0,0,0,0,0
57890,0,CO,1,29.99,Transportation & Logistics,40,1,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,235,0,0,1,0,0,0,0
57893,0,PE,5,149.95,Transportation & Logistics,40,1,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,6798,0,0,1,0,0,0,0
57898,0,CO,2,149.75,Transportation & Logistics,40,2,0,53.60,8,2.00,7,305573,38196.00,10261,1282.00,8,0,0,0,0,0,53,0,0,0,2,0,0,0
57900,0,CO,6,522.30,NULL,40,1,0,3.60,10,2.00,10,0,0.00,0,0.00,10,0,0,0,0,0,88100,0,0,0,0,0,0,0
57912,0,CO,1,19.99,Transportation & Logistics,40,1,1,100.00,2,2.00,2,64903,32451.00,2403,1201.00,2,0,0,0,0,0,936,0,0,1,0,0,0,0
57947,0,CO,1,29.99,Transportation & Logistics,39,1,0,3.60,2,3.00,2,47865,23932.00,635,317.00,2,0,0,0,0,0,52,0,0,0,0,0,0,0
57968,0,CO,1,19.99,Transportation & Logistics,39,1,1,100.00,2,2.00,2,22829,11414.00,245,122.00,2,0,0,0,0,0,288,0,0,0,1,0,0,0
58019,0,CO,2,39.98,Transportation & Logistics,39,1,0,3.60,2,3.00,1,16005,8002.00,198,99.00,2,0,0,0,0,0,1008,0,0,0,0,0,0,0
58020,0,PE,1,29.99,Transportation & Logistics,39,1,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,83,0,0,1,0,0,0,0
58035,0,US,3,59.85,NULL,39,1,1,100.00,2,3.00,1,295313,147656.00,2485,1242.00,2,0,0,0,0,0,18,0,0,0,1,0,0,1
58044,1,CO,116,1424.82,Transportation,39,14,0,7.91,32,2.00,30,0,0.00,0,0.00,32,0,0,1,0,111,130860,0,0,0,3,0,0,0
58085,0,CO,1,19.99,Accounting,39,1,1,100.00,2,2.00,1,85035,42517.00,191,95.00,2,0,0,0,0,0,3144,0,0,1,0,0,0,0
58098,0,CO,4,109.96,Accounting,39,3,1,100.00,13,2.00,11,605972,46613.00,9901,761.00,13,0,0,0,0,0,14905,0,0,1,2,0,0,0
58100,0,PE,1,29.99,Transportation & Logistics,39,1,0,3.60,2,2.00,2,0,0.00,0,0.00,2,0,0,0,0,0,20,0,0,0,1,0,0,0
58106,0,CO,3,89.97,Transportation & Logistics,39,1,1,100.00,9,2.00,9,214755,23861.00,4150,461.00,9,1,1,0,0,0,1189,0,0,0,0,0,1,0
58134,0,MX,3,89.97,NULL,39,5,0,3.60,1,2.00,1,0,0.00,0,0.00,1,0,0,0,0,0,8625,0,0,0,0,0,0,0
58142,0,PE,1,19.99,Transportation & Logistics,39,1,0,3.60,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,22,0,0,0,0,0,0,0
58147,0,CO,1,19.99,Transportation,39,1,1,100.00,1,3.00,1,0,0.00,0,0.00,1,0,0,0,0,0,88,0,0,0,0,0,0,0
58153,0,CO,2,59.98,Transportation & Logistics,39,1,1,100.00,5,2.00,5,0,0.00,0,0.00,5,0,0,0,0,4,576,0,1,0,0,0,2,0
58160,0,CO,2,39.98,Accounting,39,1,1,100.00,2,3.00,2,26490,13245.00,306,153.00,2,0,0,0,0,0,6300,0,0,0,1,0,0,0
58172,0,CO,1,19.99,Transportation,39,2,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,2692,0,0,1,0,0,0,0
58180,0,CO,4,168.15,Accounting,39,1,0,28.60,6,2.00,5,378043,63007.00,16406,2734.00,6,0,0,0,0,0,12483,0,0,0,1,0,0,0
58204,0,CO,1,29.99,Transportation & Logistics,39,1,1,100.00,3,3.00,3,70176,23392.00,1239,413.00,3,0,0,0,0,0,643,0,0,0,1,0,0,0
58211,0,CO,3,59.97,Transportation,39,1,1,100.00,6,2.00,3,0,0.00,0,0.00,6,0,0,0,0,0,608,0,1,0,0,0,0,0
58214,0,CO,1,19.99,Animal Products,39,1,1,100.00,3,3.00,2,0,0.00,0,0.00,3,0,0,0,0,0,19,0,0,0,0,0,0,0
58222,0,CO,1,29.99,Transportation,39,1,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,13,0,0,1,0,0,0,0
58225,0,CO,1,29.99,Transportation,39,1,1,100.00,0,2.00,0,0,0.00,0,0.00,0,0,0,0,0,0,319,0,0,1,0,0,0,0
